-86.967434,33.454919,"ALDI-Hueytown,AL","2891 Allison Bonnett Memorial Dr, Hueytown,AL 35023-1859",,,,,"{name:""","ALDI-Hueytown,AL",""",lat:",33.454919,",",lon:,-86.967434,"},","{name:""ALDI-Hueytown,AL"",lat:33.454919,lon:-86.967434},"
-86.566185,34.613022,"ALDI-Huntsville,AL","11909 Memorial Pkwy S, Huntsville,AL 35803-3342",,,,,"{name:""","ALDI-Huntsville,AL",""",lat:",34.613022,",",lon:,-86.566185,"},","{name:""ALDI-Huntsville,AL"",lat:34.613022,lon:-86.566185},"
-86.4916132,34.8178243,"ALDI-Huntsville,AL","2125 Winchester Rd NE, Huntsville,AL 35811",,,,,"{name:""","ALDI-Huntsville,AL",""",lat:",34.8178243,",",lon:,-86.4916132,"},","{name:""ALDI-Huntsville,AL"",lat:34.8178243,lon:-86.4916132},"
-86.591013,34.706351,"ALDI-Huntsville,AL","2900-A Memorial Pkwy SW, Huntsville,AL 35801",,,,,"{name:""","ALDI-Huntsville,AL",""",lat:",34.706351,",",lon:,-86.591013,"},","{name:""ALDI-Huntsville,AL"",lat:34.706351,lon:-86.591013},"
-86.64719,34.735824,"ALDI-Huntsville,AL","4710 University Dr UNC-IA, Huntsville,AL 35816",,,,,"{name:""","ALDI-Huntsville,AL",""",lat:",34.735824,",",lon:,-86.64719,"},","{name:""ALDI-Huntsville,AL"",lat:34.735824,lon:-86.64719},"
-87.258566,33.8466817,"ALDI-Jasper,AL","40 North Walston Bridge Rd, Jasper,AL 35504",,,,,"{name:""","ALDI-Jasper,AL",""",lat:",33.8466817,",",lon:,-87.258566,"},","{name:""ALDI-Jasper,AL"",lat:33.8466817,lon:-87.258566},"
-86.736755,34.754884,"ALDI-Madison,AL","7676 Highway 72 West, Madison,AL 35758",,,,,"{name:""","ALDI-Madison,AL",""",lat:",34.754884,",",lon:,-86.736755,"},","{name:""ALDI-Madison,AL"",lat:34.754884,lon:-86.736755},"
-88.131657,30.67748,"ALDI-Mobile,AL","3658 Airport Blvd, Mobile,AL 36608",,,,,"{name:""","ALDI-Mobile,AL",""",lat:",30.67748,",",lon:,-88.131657,"},","{name:""ALDI-Mobile,AL"",lat:30.67748,lon:-88.131657},"
-88.1614221,30.5966501,"ALDI-Mobile,AL","5021 Rangeline Crossing Dr, Mobile,AL 36619",,,,,"{name:""","ALDI-Mobile,AL",""",lat:",30.5966501,",",lon:,-88.1614221,"},","{name:""ALDI-Mobile,AL"",lat:30.5966501,lon:-88.1614221},"
-88.2254432,30.6779035,"ALDI-Mobile,AL","975 Schillinger Rd S, Mobile,AL 36695",,,,,"{name:""","ALDI-Mobile,AL",""",lat:",30.6779035,",",lon:,-88.2254432,"},","{name:""ALDI-Mobile,AL"",lat:30.6779035,lon:-88.2254432},"
-86.2181964,32.3554672,"ALDI-Montgomery,AL","1568 Eastern Blvd, Montgomery,AL 36117",,,,,"{name:""","ALDI-Montgomery,AL",""",lat:",32.3554672,",",lon:,-86.2181964,"},","{name:""ALDI-Montgomery,AL"",lat:32.3554672,lon:-86.2181964},"
-86.163839,32.359979,"ALDI-Montgomery,AL","7340 Eastchase Pkwy, Montgomery,AL 36117",,,,,"{name:""","ALDI-Montgomery,AL",""",lat:",32.359979,",",lon:,-86.163839,"},","{name:""ALDI-Montgomery,AL"",lat:32.359979,lon:-86.163839},"
-87.669139,34.744776,"ALDI-Muscle Shoals,AL","516 W Avalon Ave, Muscle Shoals,AL 35661-2810",,,,,"{name:""","ALDI-Muscle Shoals,AL",""",lat:",34.744776,",",lon:,-87.669139,"},","{name:""ALDI-Muscle Shoals,AL"",lat:34.744776,lon:-87.669139},"
-87.6246105,33.231916,"ALDI-Northport,AL","5801 McFarland Blvd, Northport,AL 35476",,,,,"{name:""","ALDI-Northport,AL",""",lat:",33.231916,",",lon:,-87.6246105,"},","{name:""ALDI-Northport,AL"",lat:33.231916,lon:-87.6246105},"
-85.41185,32.62293,"ALDI-Opelika,AL","2400 Frederick Rd, Opelika,AL 36801",,,,,"{name:""","ALDI-Opelika,AL",""",lat:",32.62293,",",lon:,-85.41185,"},","{name:""ALDI-Opelika,AL"",lat:32.62293,lon:-85.41185},"
-85.8493271,33.5741692,"ALDI-Oxford,AL","75 Holmes Dr, Oxford,AL 36203-2419",,,,,"{name:""","ALDI-Oxford,AL",""",lat:",33.5741692,",",lon:,-85.8493271,"},","{name:""ALDI-Oxford,AL"",lat:33.5741692,lon:-85.8493271},"
-86.7557526,33.3148422,"ALDI-Pelham,AL","200 Big Mtn Rd, Pelham,AL 35124-4150",,,,,"{name:""","ALDI-Pelham,AL",""",lat:",33.3148422,",",lon:,-86.7557526,"},","{name:""ALDI-Pelham,AL"",lat:33.3148422,lon:-86.7557526},"
-85.025795,32.4867516,"ALDI-Phenix City,AL","3670 Marketplace Dr, Phenix City,AL 36867",,,,,"{name:""","ALDI-Phenix City,AL",""",lat:",32.4867516,",",lon:,-85.025795,"},","{name:""ALDI-Phenix City,AL"",lat:32.4867516,lon:-85.025795},"
-86.419985,32.461725,"ALDI-Prattville,AL","1817 East Main St, Prattville,AL 36066",,,,,"{name:""","ALDI-Prattville,AL",""",lat:",32.461725,",",lon:,-86.419985,"},","{name:""ALDI-Prattville,AL"",lat:32.461725,lon:-86.419985},"
-87.5253282,33.1996878,"ALDI-Tuscaloosa,AL","1349 McFarland Blvd, Tuscaloosa,AL 35404",,,,,"{name:""","ALDI-Tuscaloosa,AL",""",lat:",33.1996878,",",lon:,-87.5253282,"},","{name:""ALDI-Tuscaloosa,AL"",lat:33.1996878,lon:-87.5253282},"
-86.2144494,32.5080429,"ALDI-Wetumpka,AL","4445 US Hwy 231, Wetumpka,AL 36092",,,,,"{name:""","ALDI-Wetumpka,AL",""",lat:",32.5080429,",",lon:,-86.2144494,"},","{name:""ALDI-Wetumpka,AL"",lat:32.5080429,lon:-86.2144494},"
-91.611192,35.765152,"ALDI-Batesville,AR","23 Eagle Mountain Blvd, Batesville,AR 72501",,,,,"{name:""","ALDI-Batesville,AR",""",lat:",35.765152,",",lon:,-91.611192,"},","{name:""ALDI-Batesville,AR"",lat:35.765152,lon:-91.611192},"
-94.2283067,36.357381,"ALDI-Bentonville,AR","1006 SW 14th St, Bentonville,AR 72712",,,,,"{name:""","ALDI-Bentonville,AR",""",lat:",36.357381,",",lon:,-94.2283067,"},","{name:""ALDI-Bentonville,AR"",lat:36.357381,lon:-94.2283067},"
-92.413242,35.062775,"ALDI-Conway,AR","1272 S Amity Rd, Conway,AR 72032-8732",,,,,"{name:""","ALDI-Conway,AR",""",lat:",35.062775,",",lon:,-92.413242,"},","{name:""ALDI-Conway,AR"",lat:35.062775,lon:-92.413242},"
-94.2066,36.05127,"ALDI-Fayetteville,AR","3214 W Martin Luther King, Fayetteville,AR 72704",,,,,"{name:""","ALDI-Fayetteville,AR",""",lat:",36.05127,",",lon:,-94.2066,"},","{name:""ALDI-Fayetteville,AR"",lat:36.05127,lon:-94.2066},"
-94.411449,35.328272,"ALDI-Fort Smith,AR","2201 S Zero St, Fort Smith,AR 72906",,,,,"{name:""","ALDI-Fort Smith,AR",""",lat:",35.328272,",",lon:,-94.411449,"},","{name:""ALDI-Fort Smith,AR"",lat:35.328272,lon:-94.411449},"
-94.339303,35.345623,"ALDI-Fort Smith,AR","8400 Phoenix Avenue, Fort Smith,AR 72903",,,,,"{name:""","ALDI-Fort Smith,AR",""",lat:",35.345623,",",lon:,-94.339303,"},","{name:""ALDI-Fort Smith,AR"",lat:35.345623,lon:-94.339303},"
-93.125621,36.258272,"ALDI-Harrison,AR","1105 Hwy 65 North, Harrison,AR 72601",,,,,"{name:""","ALDI-Harrison,AR",""",lat:",36.258272,",",lon:,-93.125621,"},","{name:""ALDI-Harrison,AR"",lat:36.258272,lon:-93.125621},"
-90.6774445,35.8136635,"ALDI-Jonesboro,AR","2610 S Caraway, Jonesboro,AR 72404",,,,,"{name:""","ALDI-Jonesboro,AR",""",lat:",35.8136635,",",lon:,-90.6774445,"},","{name:""ALDI-Jonesboro,AR"",lat:35.8136635,lon:-90.6774445},"
-90.5231796,36.0599171,"ALDI-Paragould,AR","2810 W Kingshighway, Paragould,AR 72450",,,,,"{name:""","ALDI-Paragould,AR",""",lat:",36.0599171,",",lon:,-90.5231796,"},","{name:""ALDI-Paragould,AR"",lat:36.0599171,lon:-90.5231796},"
-94.135996,36.33371,"ALDI-Rogers,AR","1316 West Walnut, Rogers,AR 72756",,,,,"{name:""","ALDI-Rogers,AR",""",lat:",36.33371,",",lon:,-94.135996,"},","{name:""ALDI-Rogers,AR"",lat:36.33371,lon:-94.135996},"
-94.513251,36.180909,"ALDI-Siloam Springs,AR","2802 Hwy 412 East, Siloam Springs,AR 72761",,,,,"{name:""","ALDI-Siloam Springs,AR",""",lat:",36.180909,",",lon:,-94.513251,"},","{name:""ALDI-Siloam Springs,AR"",lat:36.180909,lon:-94.513251},"
-94.143149,36.16572,"ALDI-Springdale,AR","2009 S Thompson, Springdale,AR 72764",,,,,"{name:""","ALDI-Springdale,AR",""",lat:",36.16572,",",lon:,-94.143149,"},","{name:""ALDI-Springdale,AR"",lat:36.16572,lon:-94.143149},"
-94.1855303,36.1933618,"ALDI-Springdale,AR","5001 Elm Springs Rd, Springdale,AR 72762",,,,,"{name:""","ALDI-Springdale,AR",""",lat:",36.1933618,",",lon:,-94.1855303,"},","{name:""ALDI-Springdale,AR"",lat:36.1933618,lon:-94.1855303},"
-94.3562834,35.4711916,"ALDI-Van Buren,AR","2309 Fayetteville Rd, Van Buren,AR 72956",,,,,"{name:""","ALDI-Van Buren,AR",""",lat:",35.4711916,",",lon:,-94.3562834,"},","{name:""ALDI-Van Buren,AR"",lat:35.4711916,lon:-94.3562834},"
-112.55529,33.433742,"ALDI-Buckeye,AZ","1361 S Watson Rd, Buckeye,AZ 85326",,,,,"{name:""","ALDI-Buckeye,AZ",""",lat:",33.433742,",",lon:,-112.55529,"},","{name:""ALDI-Buckeye,AZ"",lat:33.433742,lon:-112.55529},"
-111.8587473,33.2638515,"ALDI-Chandler,AZ","2844 S Alma School Rd, Chandler,AZ 85286",,,,,"{name:""","ALDI-Chandler,AZ",""",lat:",33.2638515,",",lon:,-111.8587473,"},","{name:""ALDI-Chandler,AZ"",lat:33.2638515,lon:-111.8587473},"
-111.751294,33.296001,"ALDI-Gilbert,AZ","1801 E Pecos Rd, Gilbert,AZ 85297",,,,,"{name:""","ALDI-Gilbert,AZ",""",lat:",33.296001,",",lon:,-111.751294,"},","{name:""ALDI-Gilbert,AZ"",lat:33.296001,lon:-111.751294},"
-112.188517,33.637932,"ALDI-Glendale,AZ","16880 N 59th Ave, Glendale,AZ 85306",,,,,"{name:""","ALDI-Glendale,AZ",""",lat:",33.637932,",",lon:,-112.188517,"},","{name:""ALDI-Glendale,AZ"",lat:33.637932,lon:-112.188517},"
-112.391697,33.456433,"ALDI-Goodyear,AZ","845 N Estrella Pkwy, Goodyear,AZ 85338",,,,,"{name:""","ALDI-Goodyear,AZ",""",lat:",33.456433,",",lon:,-112.391697,"},","{name:""ALDI-Goodyear,AZ"",lat:33.456433,lon:-112.391697},"
-112.184199,33.376559,"ALDI-Laveen,AZ","5775 W Baseline Rd, Laveen,AZ 85339",,,,,"{name:""","ALDI-Laveen,AZ",""",lat:",33.376559,",",lon:,-112.184199,"},","{name:""ALDI-Laveen,AZ"",lat:33.376559,lon:-112.184199},"
-111.601437,33.365616,"ALDI-Mesa,AZ","2738 S Signal Butte Rd, Mesa,AZ 85209",,,,,"{name:""","ALDI-Mesa,AZ",""",lat:",33.365616,",",lon:,-111.601437,"},","{name:""ALDI-Mesa,AZ"",lat:33.365616,lon:-111.601437},"
-112.271745,33.707318,"ALDI-Peoria,AZ","24665 N Lake Pleasant Pkwy, Peoria,AZ 85383",,,,,"{name:""","ALDI-Peoria,AZ",""",lat:",33.707318,",",lon:,-112.271745,"},","{name:""ALDI-Peoria,AZ"",lat:33.707318,lon:-112.271745},"
-112.052069,33.63992,"ALDI-Phoenix,AZ","1401 E Bell Rd, Phoenix,AZ 85022-2716",,,,,"{name:""","ALDI-Phoenix,AZ",""",lat:",33.63992,",",lon:,-112.052069,"},","{name:""ALDI-Phoenix,AZ"",lat:33.63992,lon:-112.052069},"
-111.985332,33.598535,"ALDI-Phoenix,AZ","4555 E Cactus Rd, Phoenix,AZ 85032",,,,,"{name:""","ALDI-Phoenix,AZ",""",lat:",33.598535,",",lon:,-111.985332,"},","{name:""ALDI-Phoenix,AZ"",lat:33.598535,lon:-111.985332},"
-111.634629,33.2661715,"ALDI-Queen Creek,AZ","20229 S Ellsworth Rd, Queen Creek,AZ 85142",,,,,"{name:""","ALDI-Queen Creek,AZ",""",lat:",33.2661715,",",lon:,-111.634629,"},","{name:""ALDI-Queen Creek,AZ"",lat:33.2661715,lon:-111.634629},"
-111.910453,33.391987,"ALDI-Tempe,AZ","1715 E Southern Ave, Tempe,AZ 85282",,,,,"{name:""","ALDI-Tempe,AZ",""",lat:",33.391987,",",lon:,-111.910453,"},","{name:""ALDI-Tempe,AZ"",lat:33.391987,lon:-111.910453},"
-118.14529,34.09189,"ALDI-Alhambra,CA","2121 W Main St, Alhambra,CA 91801",,,,,"{name:""","ALDI-Alhambra,CA",""",lat:",34.09189,",",lon:,-118.14529,"},","{name:""ALDI-Alhambra,CA"",lat:34.09189,lon:-118.14529},"
-118.13109,34.1843,"ALDI-Altadena,CA","2246 Lake Ave [unit B], Altadena,CA 91001",,,,,"{name:""","ALDI-Altadena,CA",""",lat:",34.1843,",",lon:,-118.13109,"},","{name:""ALDI-Altadena,CA"",lat:34.1843,lon:-118.13109},"
-117.9415584,33.8300713,"ALDI-Anaheim,CA","275 S Euclid St, Anaheim,CA 92802",,,,,"{name:""","ALDI-Anaheim,CA",""",lat:",33.8300713,",",lon:,-117.9415584,"},","{name:""ALDI-Anaheim,CA"",lat:33.8300713,lon:-117.9415584},"
-118.0551647,34.1235083,"ALDI-Arcadia,CA","1403 South Baldwin Ave, Arcadia,CA 91007",,,,,"{name:""","ALDI-Arcadia,CA",""",lat:",34.1235083,",",lon:,-118.0551647,"},","{name:""ALDI-Arcadia,CA"",lat:34.1235083,lon:-118.0551647},"
-120.60192,35.11928,"ALDI-Arroyo Grande,CA","1221 E Grand Ave, Arroyo Grande,CA 93420",,,,,"{name:""","ALDI-Arroyo Grande,CA",""",lat:",35.11928,",",lon:,-120.60192,"},","{name:""ALDI-Arroyo Grande,CA"",lat:35.11928,lon:-120.60192},"
-119.0260848,35.2960052,"ALDI-Bakersfield,CA","2120 Panama Lane, Bakersfield,CA 93307",,,,,"{name:""","ALDI-Bakersfield,CA",""",lat:",35.2960052,",",lon:,-119.0260848,"},","{name:""ALDI-Bakersfield,CA"",lat:35.2960052,lon:-119.0260848},"
-119.059045,35.355778,"ALDI-Bakersfield,CA","5190 Stockdale Hwy, Bakersfield,CA 93309",,,,,"{name:""","ALDI-Bakersfield,CA",""",lat:",35.355778,",",lon:,-119.059045,"},","{name:""ALDI-Bakersfield,CA"",lat:35.355778,lon:-119.059045},"
-116.9489774,33.9233465,"ALDI-Beaumont,CA","1638 E 2nd Street, Beaumont,CA 92223",,,,,"{name:""","ALDI-Beaumont,CA",""",lat:",33.9233465,",",lon:,-116.9489774,"},","{name:""ALDI-Beaumont,CA"",lat:33.9233465,lon:-116.9489774},"
-118.1261148,33.887722,"ALDI-Bellflower,CA","16123 Bellflower Blvd, Bellflower,CA 90706",,,,,"{name:""","ALDI-Bellflower,CA",""",lat:",33.887722,",",lon:,-118.1261148,"},","{name:""ALDI-Bellflower,CA"",lat:33.887722,lon:-118.1261148},"
-117.9881202,33.8468391,"ALDI-Buena Park,CA","8351 La Palma Ave, Buena Park,CA 90620",,,,,"{name:""","ALDI-Buena Park,CA",""",lat:",33.8468391,",",lon:,-117.9881202,"},","{name:""ALDI-Buena Park,CA"",lat:33.8468391,lon:-117.9881202},"
-118.319677,34.1799771,"ALDI-Burbank,CA","687 N Victory Blvd, Burbank,CA 91502",,,,,"{name:""","ALDI-Burbank,CA",""",lat:",34.1799771,",",lon:,-118.319677,"},","{name:""ALDI-Burbank,CA"",lat:34.1799771,lon:-118.319677},"
-115.4956894,32.6949158,"ALDI-Calexico,CA","2450 Rockwood Ave, Calexico,CA 92231",,,,,"{name:""","ALDI-Calexico,CA",""",lat:",32.6949158,",",lon:,-115.4956894,"},","{name:""ALDI-Calexico,CA"",lat:32.6949158,lon:-115.4956894},"
-118.261842,33.844411,"ALDI-Carson,CA","20700 S Avalon Blvd [ste 103], Carson,CA 90746",,,,,"{name:""","ALDI-Carson,CA",""",lat:",33.844411,",",lon:,-118.261842,"},","{name:""ALDI-Carson,CA"",lat:33.844411,lon:-118.261842},"
-118.087646,33.857494,"ALDI-Cerritos,CA","11530 South St, Cerritos,CA 90703",,,,,"{name:""","ALDI-Cerritos,CA",""",lat:",33.857494,",",lon:,-118.087646,"},","{name:""ALDI-Cerritos,CA"",lat:33.857494,lon:-118.087646},"
-117.7219451,34.0004895,"ALDI-Chino,CA","3840 Grand Ave, Chino,CA 91710",,,,,"{name:""","ALDI-Chino,CA",""",lat:",34.0004895,",",lon:,-117.7219451,"},","{name:""ALDI-Chino,CA"",lat:34.0004895,lon:-117.7219451},"
-117.03462,32.5935,"ALDI-Chula Vista,CA","1850 Main Court, Chula Vista,CA 91911",,,,,"{name:""","ALDI-Chula Vista,CA",""",lat:",32.5935,",",lon:,-117.03462,"},","{name:""ALDI-Chula Vista,CA"",lat:32.5935,lon:-117.03462},"
-117.0884957,32.6516709,"ALDI-Chula Vista,CA","40 N 4th Ave [#110], Chula Vista,CA 91910",,,,,"{name:""","ALDI-Chula Vista,CA",""",lat:",32.6516709,",",lon:,-117.0884957,"},","{name:""ALDI-Chula Vista,CA"",lat:32.6516709,lon:-117.0884957},"
-119.6861295,36.837825,"ALDI-Clovis,CA","1725 Herndon Ave, Clovis,CA 93611",,,,,"{name:""","ALDI-Clovis,CA",""",lat:",36.837825,",",lon:,-119.6861295,"},","{name:""ALDI-Clovis,CA"",lat:36.837825,lon:-119.6861295},"
-116.181437,33.6836516,"ALDI-Coachella,CA","50180 Cesar Chavez St, Coachella,CA 92236",,,,,"{name:""","ALDI-Coachella,CA",""",lat:",33.6836516,",",lon:,-116.181437,"},","{name:""ALDI-Coachella,CA"",lat:33.6836516,lon:-116.181437},"
-118.22059,33.87956,"ALDI-Compton,CA","203 Towne Center Dr, Compton,CA 90220",,,,,"{name:""","ALDI-Compton,CA",""",lat:",33.87956,",",lon:,-118.22059,"},","{name:""ALDI-Compton,CA"",lat:33.87956,lon:-118.22059},"
-117.56288,33.89063,"ALDI-Corona,CA","705 N Main St, Corona,CA 92880",,,,,"{name:""","ALDI-Corona,CA",""",lat:",33.89063,",",lon:,-117.56288,"},","{name:""ALDI-Corona,CA"",lat:33.89063,lon:-117.56288},"
-117.9072495,34.1046562,"ALDI-Covina,CA","1400 North Azusa Ave, Covina,CA 91722",,,,,"{name:""","ALDI-Covina,CA",""",lat:",34.1046562,",",lon:,-117.9072495,"},","{name:""ALDI-Covina,CA"",lat:34.1046562,lon:-117.9072495},"
-119.2454413,35.746835,"ALDI-Delano,CA","490 Woollomes Ave, Delano,CA 93215",,,,,"{name:""","ALDI-Delano,CA",""",lat:",35.746835,",",lon:,-119.2454413,"},","{name:""ALDI-Delano,CA"",lat:35.746835,lon:-119.2454413},"
-118.12458,33.93521,"ALDI-Downey,CA","11215 Lakewood Blvd, Downey,CA 90241",,,,,"{name:""","ALDI-Downey,CA",""",lat:",33.93521,",",lon:,-118.12458,"},","{name:""ALDI-Downey,CA"",lat:33.93521,lon:-118.12458},"
-116.963079,32.806724,"ALDI-El Cajon,CA","123 Fletcher Pkwy, El Cajon,CA 92020",,,,,"{name:""","ALDI-El Cajon,CA",""",lat:",32.806724,",",lon:,-116.963079,"},","{name:""ALDI-El Cajon,CA"",lat:32.806724,lon:-116.963079},"
-115.5700336,32.8142396,"ALDI-El Centro,CA","2260 N Imperial Ave, El Centro,CA 92243",,,,,"{name:""","ALDI-El Centro,CA",""",lat:",32.8142396,",",lon:,-115.5700336,"},","{name:""ALDI-El Centro,CA"",lat:32.8142396,lon:-115.5700336},"
-117.2605748,33.0556645,"ALDI-Encinitas,CA","333 N El Camino Real, Encinitas,CA 92024",,,,,"{name:""","ALDI-Encinitas,CA",""",lat:",33.0556645,",",lon:,-117.2605748,"},","{name:""ALDI-Encinitas,CA"",lat:33.0556645,lon:-117.2605748},"
-117.0646234,33.1316413,"ALDI-Escondido,CA","1330 E Valley Pkwy [#M], Escondido,CA 92027",,,,,"{name:""","ALDI-Escondido,CA",""",lat:",33.1316413,",",lon:,-117.0646234,"},","{name:""ALDI-Escondido,CA"",lat:33.1316413,lon:-117.0646234},"
-117.10368,33.1127,"ALDI-Escondido,CA","1352 B W Valley Pkwy, Escondido,CA 92029",,,,,"{name:""","ALDI-Escondido,CA",""",lat:",33.1127,",",lon:,-117.10368,"},","{name:""ALDI-Escondido,CA"",lat:33.1127,lon:-117.10368},"
-117.4753723,34.1496429,"ALDI-Fontana,CA","15080 Summit Avenue, Fontana,CA 92336",,,,,"{name:""","ALDI-Fontana,CA",""",lat:",34.1496429,",",lon:,-117.4753723,"},","{name:""ALDI-Fontana,CA"",lat:34.1496429,lon:-117.4753723},"
-117.9706726,33.7149887,"ALDI-Fountain Valley,CA","17070 Magnolia St, Fountain Valley,CA 92708",,,,,"{name:""","ALDI-Fountain Valley,CA",""",lat:",33.7149887,",",lon:,-117.9706726,"},","{name:""ALDI-Fountain Valley,CA"",lat:33.7149887,lon:-117.9706726},"
-119.828221,36.809424,"ALDI-Fresno,CA","2072 W Shaw Ave, Fresno,CA 93711",,,,,"{name:""","ALDI-Fresno,CA",""",lat:",36.809424,",",lon:,-119.828221,"},","{name:""ALDI-Fresno,CA"",lat:36.809424,lon:-119.828221},"
-117.960135,33.788695,"ALDI-Garden Grove,CA","9901 Chapman Ave, Garden Grove,CA 92841",,,,,"{name:""","ALDI-Garden Grove,CA",""",lat:",33.788695,",",lon:,-117.960135,"},","{name:""ALDI-Garden Grove,CA"",lat:33.788695,lon:-117.960135},"
